789,"the Press conference , Mr. Clark said two committee"
790,"members tried a "" plant "" call on suspect phone . They"
791,discussed a sit-down at Watford at 5.30 p.m. - none
792,was planned but police turned up .
793,Sir Roy Welensky said today that he no
794,longer accepted the good faith of Mr. Kenneth
795,"Kaunda . Sir Roy , Federal Rhodesian Prime Minister ,"
796,said that Mr. Kaunda's United National Independence
797,Party was a monster as vicious as the Zambia
798,"National Congress , which was led by Mr. Kaunda"
799,until he was outlawed in 1959 . The record
800,of lawlessness among UNIP supporters went
801,"back a long way , Sir Roy told the"
802,Federal Parliament in Salisbury .
803,He cited cases in which hundreds of UNIP supporters
804,had been arrested or convicted since last year on
805,charges of creating disturbances . During the first
806,three weeks of the present trouble 287 incidents
807,had been reported in Northern Rhodesia . More
808,than 500 people - 167 of them members of
809,the UNIP - were convicted last month in the
810,Northern Province alone .
811,""" Against this background must be taken Mr."
812,Kaunda's repeated statements that all he is
813,"doing is in the name of non-violence , "" said"
814,"Sir Roy . "" I am now compelled to say that"
815,"I don't accept his good faith . "" He said"
816,Mr. Kaunda must know that his statements
817,"had stimulated violence , but he had done"
818,nothing to stop it .
819,""" It is true he made a point of again being absent"
820,from Northern Rhodesia when his followers have
821,"indulged in such violence . "" But Sir Roy pointed out"
822,that a few months ago Mr. Kaunda said that
823,if UNIP did not get its way what would happen
824,"would make the Mau Mau in Kenya "" seem like a"
825,"child's picnic . """
826,JOHN DICKIE writes : Mr. Macmillan gave top
827,priority to the clash over Northern Rhodesia on his
828,return from Scotland yesterday . He summoned Mr.
829,"Iain Macleod , Colonial Secretary , and Mr. Duncan Sandys ,"
830,Commonwealth Relations Secretary for an hour's talks
831,at Admiralty House . A statement is expected today
832,to hold the door open for modifications to the
833,new Constitution provided law and order is maintained
834,in Northern Rhodesia .
835,Its terms have set the Prime Minister an exacting
836,problem . Mr. Sandys has warned of the risk of a
837,strong reaction from Sir Roy Welensky to any
838,suggestion that there may be fresh concessions to the
839,African nationalists . Mr. Macleod has ample evidence
840,"from talks with Sir John Moffat , Northern Rhodesian"
841,"Liberal leader , and Mr. Kaunda , that the bulk"
842,of moderates and Africans will reject the
843,Constitution unless it is modified .
844,A ROYAL welcome for the Kabaka of
845,Buganda ( King Freddie ) from Princess
846,"Elizabeth Bagaya of Toro , kneeling at the"
847,foot of his airliner's steps at London Airport
848,"yesterday . Forty other Africans greeted him ,"
849,"kneeling with heads bowed . The princess ,"
850,"aged 24 , is now studying history at Cambri-"
851,"dge , where she is a friend of Prince William"
852,of Gloucester .
853,King Freddie and three other hereditary rulers of
854,native kingdoms in Uganda arrived for talks with
855,"Colonial Secretary Mr. Iain Macleod , before the"
856,Uganda Constitutional conference opens next Monday .
857,The question : Their status in an independent Uganda .
858,The thorniest problem for next week's conference is
859,to settle the relationships between them and the
860,rest of the country . A Government report has
861,recognised their rights and recommended a form of
862,"federal association , but the four kings are not"
863,"Instead , the kings will remain in London"
864,and wait to hear the conference's proposals .
865,Then their views will be transmitted back .
866,"MR. BUTLER , the Home Secretary , has decided"
867,to meet head-on the biggest challenge to
868,Government authority yet presented by the
869,""" Ban-the-Bomb "" demonstrators . Police leave"
870,has been cancelled and secret plans prepared
871,to deal with the mass sit-down rally planned
872,for Sunday in Parliament-square by the
873,"Committee of 100 , the anti-nuclear arms"
874,group .
875,It was Mr. Butler who authorised action which
876,ended yesterday in 32 members of the
877,Committee of 100 being imprisoned for inciting
878,a breach of the peace . The committee's
879,president 89-year-old Earl Russell and
880,his 61-year-old wife were each jailed for
881,a week . Playwrights Arnold Wesker ( The Kitchen )
882,and Robert Bolt ( The Flowering Cherry ) were
883,jailed for a month .
884,The possibility that the Government might
885,"invoke the Public Order Act , 1936 , and"
886,declare the whole rally illegal - whether
887,the demonstrators sit down or not - was
888,being discussed in Whitehall last night .
889,"It was last used a year ago , to deal"
890,with the St. Pancras rent riots . Today
891,Mr. Butler will have talks with Police
892,Commissioner Sir Joseph Simpson to
893,"draw up final plans for the "" Battle"
894,"of Parliament Square . """
895,Measures agreed so far include : 1 . A mass
896,"call-out of police , special constables"
897,"and reserves , with 750 policemen posted"
898,from outlying districts to stations in
899,"the area - West End Central , Bow-street ,"
900,and Cannon-row .
901,"Today , for example , the Foreign Minister of Indo-"
902,nesia arrived in Belgrade as the guest of the Yugoslav
903,Foreign Minister . In fact such Yugoslav activity has
904,been # particularly intensified in the past year
905,"or so and though so far , apart from joint action"
906,"in the United Nations , these exchanges have not"
907,"been seen on any wider basis , President Tito"
908,is known for some time to have favoured a
909,conference of neutralist leaders .
910,The wish was particularly apparent in comments
911,"on the occasion of the conference in Casablanca and ,"
912,"in particular , in Yugoslav approval of the idea of an"
913,inter-African consultative assembly which would
914,coordinate activity on the political and economic
915,sphere ; and it is not difficult to see that President
916,Tito would like some such idea extended also
917,to the whole uncommitted world
918,"But he now feels , in view of a changed international"
919,situation and especially in view of fresh problems facing
920,"the new and independent countries of Africa , that the"
921,time is ripe to have more frequent consultations between
922,the uncommitted countries and even to work out common
923,stands on various problems facing those nations . Two
924,"subjects , the Congo and Algeria , are the main topics"
925,of the talks in Belgrade - and on both the two
926,leaders have identical ideas .
927,Two emissaries from the Laotian Government
928,of Prince Boun Oum have arrived in
929,"Phnom Penh , Cambodia , to invite Prince"
930,"Souvanna Phouma , the former Prime Min-"
931,"ister , to return to Laos . No details of"
932,"their mission have been disclosed , but it"
933,was reported earlier in Laos that Prince
934,Boun Oum was considering asking
935,Prince Souvanna Phouma to join his
936,Government .
937,Prince Souvanna Phouma has not yet replied to
938,"the mission , but recent statements made by him"
939,in Phnom Penh indicate that he still regards
940,himself as the only legal Prime Minister of
941,Laos . His policy of strict neutrality from 1951
942,"to 1958 kept the kingdom in peace , though"
943,at the cost of virtual partition of the country
944,into the pro-communist north and the
945,pro-western centre and south .
946,Prince Souvanna's former Minister of
947,"Information , Mr. Quinim Pholsena , who"
948,claims to be his representative in
949,"Laos , yesterday addressed all officers"
950,of the pro-communist forces
951,occupying the province of Xieng
